파일,파일명,제목,날짜,연도,카테고리,태그,permalink,공개 상태,Template,layout,toc,toc_sticky,author_profile,sidebar 사용,share,comments,related,excerpt/description 있음,header 기능,H1,H2,H3,H4,목차 대상 heading,heading 단계 건너뜀,코드 블록,fenced 코드,언어 없는 fence,닫히지 않은 fence,최장 코드 줄,Markdown 이미지,HTML 이미지,전체 이미지,누락 로컬 이미지,누락 이미지 경로,고정 너비 이미지,Markdown 표,HTML 표,전체 표,최대 표 열,inline HTML,HTML 태그,고정 너비 HTML,복잡한 HTML/embed,front matter 오류,Markdown 분석 오류,참고 신호,호환성,판단 이유,권장 처리,진행 상태
_posts/sprint/sprint-weekly-paper/2026-03-03-categories-weekly-paper006.md,2026-03-03-categories-weekly-paper006.md,위클리페이퍼06: 데이터베이스 설계,2026-03-02,2026,Sprint Weekly Paper,Codeit Sprint | Codeit Sprint Weekly Paper,/categories/codeit-sprint/sprint-weekly-paper/weekly-paper006,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,2,4,8,6,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-weekly-paper/2026-03-23-categories-weekly-paper007.md,2026-03-23-categories-weekly-paper007.md,위클리페이퍼07: Spring Data JPA,2026-03-23,2026,Sprint Weekly Paper,Codeit Sprint | Codeit Sprint Weekly Paper,/categories/codeit-sprint/sprint-weekly-paper/weekly-paper007,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,2,4,11,6,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,true,br,false,,,,excerpt/description 없음; 단순 inline HTML (br),🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-weekly-paper/2026-04-06-categories-weekly-paper008.md,2026-04-06-categories-weekly-paper008.md,위클리페이퍼08: 테스트 주도 개발론(TDD)과 서비스 안정성,2026-04-05,2026,Sprint Weekly Paper,Codeit Sprint | Codeit Sprint Weekly Paper,/categories/codeit-sprint/sprint-weekly-paper/weekly-paper008,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,2,2,6,4,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-weekly-paper/2026-04-13-categories-weekly-paper009-1.md,2026-04-13-categories-weekly-paper009-1.md,위클리페이퍼09-1: 클라우드 환경에 프로그램 배포하기,2026-04-11,2026,Sprint Weekly Paper,Codeit Sprint | Codeit Sprint Weekly Paper,/categories/codeit-sprint/sprint-weekly-paper/weekly-paper009-1,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,2,2,5,4,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-weekly-paper/2026-05-14-categories-weekly-paper009-2.md,2026-05-14-categories-weekly-paper009-2.md,위클리페이퍼09-2: 클라우드 환경에 프로그램 배포하기,2026-05-14,2026,Sprint Weekly Paper,Codeit Sprint | Codeit Sprint Weekly Paper,/categories/codeit-sprint/sprint-weekly-paper/weekly-paper009-2,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,2,2,5,4,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-weekly-paper/2026-05-20-categories-weekly-paper010-1.md,2026-05-20-categories-weekly-paper010-1.md,위클리페이퍼10: Spring 보안으로 안전한 시스템 구축하기 - 1주차,2026-05-20,2026,Sprint Weekly Paper,Codeit Sprint | Codeit Sprint Weekly Paper,/categories/codeit-sprint/sprint-weekly-paper/weekly-paper010-1,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,2,2,5,4,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-weekly-paper/2026-05-29-categories-weekly-paper010-2.md,2026-05-29-categories-weekly-paper010-2.md,위클리페이퍼10: Spring 보안으로 안전한 시스템 구축하기 - 2주차,2026-05-29,2026,Sprint Weekly Paper,Codeit Sprint | Codeit Sprint Weekly Paper,/categories/codeit-sprint/sprint-weekly-paper/weekly-paper010-2,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,2,2,7,4,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-weekly-paper/2026-06-06-categories-weekly-paper011-1.md,2026-06-06-categories-weekly-paper011-1.md,위클리 페이퍼11: 대용량 트래픽 관리 - 1주차,2026-06-06,2026,Sprint Weekly Paper,Codeit Sprint | Codeit Sprint Weekly Paper,/categories/codeit-sprint/sprint-weekly-paper/weekly-paper011-1,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,2,2,2,4,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-weekly-paper/2026-06-11-categories-weekly-paper011-2.md,2026-06-11-categories-weekly-paper011-2.md,위클리 페이퍼11: 대용량 트래픽 관리 - 2주차,2026-06-11,2026,Sprint Weekly Paper,Codeit Sprint | Codeit Sprint Weekly Paper,/categories/codeit-sprint/sprint-weekly-paper/weekly-paper011-2,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,false,false,0,2,2,6,4,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,excerpt/description 없음,🟢 바로 적용 후보,호환성 위험 요소 없음,GitHub Pages 배포 검증 완료 상태 유지,새 레이아웃 배포 검증 완료
_posts/sprint/sprint-weekly-paper/2026-06-19-categories-weekly-paper012.md,2026-06-19-categories-weekly-paper012.md,위클리 페이퍼12: 백엔드 네트워크 구조의 이해,2026-06-19,2026,Sprint Weekly Paper,Codeit Sprint | Codeit Sprint Weekly Paper,/categories/codeit-sprint/sprint-weekly-paper/weekly-paper012,기본값,false,single-editorial,true,true,기본값,false,기본값,기본값,기본값,true,false,0,2,2,5,4,false,0,0,0,0,0,0,0,0,0,,false,0,0,0,0,false,,false,,,,없음,🟢 바로 적용 후보,호환성 위험 요소 없음,이미 배포 검증한 기준선 글로 유지,기준선 배포 검증 완료
